id,title,channel,durationSeconds,published
Y6LzB6rMDtA,"Watched https://www.youtube.com/watch?v=Y6LzB6rMDtA","Unknown",478,"2017-12-30T00:35:58.428Z"
pWNGAUvSyOc,"Watched https://www.youtube.com/watch?v=pWNGAUvSyOc","Unknown",277,"2017-12-30T00:31:48.353Z"
2sPa3E4iXxg,"Watched https://www.youtube.com/watch?v=2sPa3E4iXxg","Unknown",309,"2017-12-29T01:34:19.370Z"
DA2OFkYU6xI,"Watched https://www.youtube.com/watch?v=DA2OFkYU6xI","Unknown",491,"2017-12-29T01:31:25.130Z"
Nw7cyXGMAlI,"Watched https://www.youtube.com/watch?v=Nw7cyXGMAlI","Unknown",448,"2017-12-29T01:20:30.548Z"
czsXgxRP2TI,"Watched https://www.youtube.com/watch?v=czsXgxRP2TI","Unknown",379,"2017-12-29T01:17:47.647Z"
XZo5o1Y0h9o,"Watched https://www.youtube.com/watch?v=XZo5o1Y0h9o","Unknown",683,"2017-12-29T00:31:31.694Z"
l2StCpw8z-s,"Watched https://www.youtube.com/watch?v=l2StCpw8z-s","Unknown",412,"2017-12-29T00:19:57.600Z"
JyvoN1hIqRo,"Watched https://www.youtube.com/watch?v=JyvoN1hIqRo","Unknown",399,"2017-12-29T00:13:07.403Z"
j4eTXP1tfOE,"Watched https://www.youtube.com/watch?v=j4eTXP1tfOE","Unknown",723,"2017-12-28T20:48:48.777Z"
0AkcWjB0UBE,"Watched https://www.youtube.com/watch?v=0AkcWjB0UBE","Unknown",118,"2017-12-28T03:10:11.429Z"
zO0b-l-u7Yk,"Watched https://www.youtube.com/watch?v=zO0b-l-u7Yk","Unknown",501,"2017-12-28T03:02:21.824Z"
egJaWmlHWLI,"Watched https://www.youtube.com/watch?v=egJaWmlHWLI","Unknown",382,"2017-12-28T02:59:35.332Z"
-a7REdsSvSI,"Watched https://www.youtube.com/watch?v=-a7REdsSvSI","Unknown",188,"2017-12-28T02:57:33.508Z"
jaB9M8B_Tuw,"Watched https://www.youtube.com/watch?v=jaB9M8B_Tuw","Unknown",329,"2017-12-28T02:50:26.784Z"
qXTwf2qKJsA,"Watched https://www.youtube.com/watch?v=qXTwf2qKJsA","Unknown",368,"2017-12-28T02:45:05.560Z"
eZl9l9vET44,"Watched https://www.youtube.com/watch?v=eZl9l9vET44","Unknown",237,"2017-12-28T02:40:52.177Z"
5hFC9ugTGLs,"Watched https://www.youtube.com/watch?v=5hFC9ugTGLs","Unknown",213,"2017-12-28T02:05:52.656Z"
nZPqSdwLDzo,"Watched https://www.youtube.com/watch?v=nZPqSdwLDzo","Unknown",143,"2017-12-28T02:03:44.754Z"
PvbTQAzTa8g,"Watched https://www.youtube.com/watch?v=PvbTQAzTa8g","Unknown",314,"2017-12-28T01:59:22.568Z"
dy5xLVx2NGY,"Watched https://www.youtube.com/watch?v=dy5xLVx2NGY","Unknown",249,"2017-12-28T01:56:12.282Z"
clvrO6A8cDE,"Watched https://www.youtube.com/watch?v=clvrO6A8cDE","Unknown",97,"2017-12-28T01:54:02.048Z"
0MwMkBET_5I,"Watched https://www.youtube.com/watch?v=0MwMkBET_5I","Unknown",336,"2017-12-28T01:48:18.631Z"
KZVgKu6v808,"Watched https://www.youtube.com/watch?v=KZVgKu6v808","Unknown",265,"2017-12-28T01:43:56.467Z"
p2BxAu6WZI8,"Watched https://www.youtube.com/watch?v=p2BxAu6WZI8","Unknown",273,"2017-12-28T01:39:44.888Z"
OcgKDSwINOA,"Watched https://www.youtube.com/watch?v=OcgKDSwINOA","Unknown",279,"2017-12-28T01:21:40.782Z"
fHmgF4ibmuk,"Watched https://www.youtube.com/watch?v=fHmgF4ibmuk","Unknown",688,"2017-12-28T00:50:33.833Z"
rMStKYjvUfQ,"Watched https://www.youtube.com/watch?v=rMStKYjvUfQ","Unknown",765,"2017-12-28T00:35:11.387Z"
IYyjBXDyYLo,"Watched https://www.youtube.com/watch?v=IYyjBXDyYLo","Unknown",478,"2017-12-28T00:31:32.305Z"
tqQnnVQ8YIE,"Watched https://www.youtube.com/watch?v=tqQnnVQ8YIE","Unknown",670,"2017-12-28T00:16:26.207Z"
Qg2RgVz9qZY,"Watched https://www.youtube.com/watch?v=Qg2RgVz9qZY","Unknown",288,"2017-12-28T00:13:45.218Z"
sTSQwtwr-Gg,"Watched https://www.youtube.com/watch?v=sTSQwtwr-Gg","Unknown",868,"2017-12-27T20:17:51.383Z"
poFYE0PTfmw,"Watched https://www.youtube.com/watch?v=poFYE0PTfmw","Unknown",98,"2017-12-27T20:16:33.276Z"
wLfidBSzl6E,"Watched https://www.youtube.com/watch?v=wLfidBSzl6E","Unknown",323,"2017-12-27T20:12:39.639Z"
6ycbDCnoO8M,"Watched https://www.youtube.com/watch?v=6ycbDCnoO8M","Unknown",408,"2017-12-27T20:10:56.298Z"
TlRjbV-rT-E,"Watched https://www.youtube.com/watch?v=TlRjbV-rT-E","Unknown",224,"2017-12-27T20:06:41.824Z"
4Tv6EKHWxd0,"Watched https://www.youtube.com/watch?v=4Tv6EKHWxd0","Unknown",232,"2017-12-27T20:02:06.501Z"
nsiYTBQpIJ8,"Watched https://www.youtube.com/watch?v=nsiYTBQpIJ8","Unknown",1399,"2017-12-27T19:58:46.524Z"
i0fBlx2Vf08,"Watched https://www.youtube.com/watch?v=i0fBlx2Vf08","Unknown",394,"2017-12-27T14:17:16.407Z"
quouML5-UZI,"Watched https://www.youtube.com/watch?v=quouML5-UZI","Unknown",876,"2017-12-27T14:05:47.910Z"
teA0Z7ltRSY,"Watched https://www.youtube.com/watch?v=teA0Z7ltRSY","Unknown",160,"2017-12-27T14:02:33.043Z"
XcpgmzHVc1E,"Watched https://www.youtube.com/watch?v=XcpgmzHVc1E","Unknown",837,"2017-12-27T13:59:04.798Z"
gXPUXOl0qQ0,"Watched https://www.youtube.com/watch?v=gXPUXOl0qQ0","Unknown",203,"2017-12-27T13:57:18.336Z"
rf3iHqE240I,"Watched https://www.youtube.com/watch?v=rf3iHqE240I","Unknown",307,"2017-12-27T13:51:21.199Z"
H00djJq68VE,"Watched https://www.youtube.com/watch?v=H00djJq68VE","Unknown",679,"2017-12-27T13:39:40.065Z"
syC-HJLjokI,"Watched https://www.youtube.com/watch?v=syC-HJLjokI","Unknown",862,"2017-12-27T13:36:42.842Z"
d86glQNK8wo,"Watched https://www.youtube.com/watch?v=d86glQNK8wo","Unknown",178,"2017-12-27T13:33:52.192Z"
LWekX0EgmLg,"Watched https://www.youtube.com/watch?v=LWekX0EgmLg","Unknown",190,"2017-12-27T06:37:57.589Z"
gVCwBiUYmy4,"Watched https://www.youtube.com/watch?v=gVCwBiUYmy4","Unknown",654,"2017-12-27T01:48:47.264Z"
AD6ocWcnXpI,"Watched https://www.youtube.com/watch?v=AD6ocWcnXpI","Unknown",136,"2017-12-26T20:52:33.416Z"
-xZoOUd172Q,"Watched https://www.youtube.com/watch?v=-xZoOUd172Q","Unknown",502,"2017-12-26T20:01:39.839Z"
tTun-KzZelI,"Watched https://www.youtube.com/watch?v=tTun-KzZelI","Unknown",630,"2017-12-26T15:41:47.672Z"
oDTG30nlhCE,"Watched https://www.youtube.com/watch?v=oDTG30nlhCE","Unknown",450,"2017-12-26T15:35:02.633Z"
mnT4MDdEazs,"Watched https://www.youtube.com/watch?v=mnT4MDdEazs","Unknown",348,"2017-12-26T15:29:23.929Z"
Zn61XAGgJA0,"Watched https://www.youtube.com/watch?v=Zn61XAGgJA0","Unknown",699,"2017-12-24T18:25:14.196Z"
maniMjcvS7M,"Watched https://www.youtube.com/watch?v=maniMjcvS7M","Unknown",602,"2017-12-22T20:51:55.842Z"
FL-xxbqUWoM,"Watched https://www.youtube.com/watch?v=FL-xxbqUWoM","Unknown",1049,"2017-12-21T23:26:25.409Z"
rgu9_VU44dg,"Watched https://www.youtube.com/watch?v=rgu9_VU44dg","Unknown",718,"2017-12-21T23:15:15.171Z"
rgUEA0h9ZYE,"Watched https://www.youtube.com/watch?v=rgUEA0h9ZYE","Unknown",693,"2017-12-21T23:03:43.247Z"
IzUoe-9bKa0,"Watched https://www.youtube.com/watch?v=IzUoe-9bKa0","Unknown",210,"2017-12-21T22:59:21.591Z"
cmEheVPSd8o,"Watched https://www.youtube.com/watch?v=cmEheVPSd8o","Unknown",317,"2017-12-21T21:37:28.364Z"
Xhkoqq3IZAo,"Watched https://www.youtube.com/watch?v=Xhkoqq3IZAo","Unknown",489,"2017-12-21T20:24:40.887Z"
QHen1rXttFo,"Watched https://www.youtube.com/watch?v=QHen1rXttFo","Unknown",515,"2017-12-21T20:15:23.437Z"
8xgYpXulfwc,"Watched https://www.youtube.com/watch?v=8xgYpXulfwc","Unknown",844,"2017-12-21T20:02:19.823Z"
hF_A4sp7nM8,"Watched https://www.youtube.com/watch?v=hF_A4sp7nM8","Unknown",171,"2017-12-21T19:53:03.477Z"
jjwLHqupXpM,"Watched https://www.youtube.com/watch?v=jjwLHqupXpM","Unknown",164,"2017-12-21T19:50:44.165Z"
ABtt5y-maO4,"Watched https://www.youtube.com/watch?v=ABtt5y-maO4","Unknown",498,"2017-12-21T19:42:57.270Z"
MUWUHf-rzks,"Watched https://www.youtube.com/watch?v=MUWUHf-rzks","Unknown",415,"2017-12-21T14:10:20.631Z"
5PquJdIK_z8,"Watched https://www.youtube.com/watch?v=5PquJdIK_z8","Unknown",156,"2017-12-21T14:07:45.179Z"
TtG0HmY6qrw,"Watched https://www.youtube.com/watch?v=TtG0HmY6qrw","Unknown",466,"2017-12-21T13:48:51.983Z"
3KHWIlmsPKY,"Watched https://www.youtube.com/watch?v=3KHWIlmsPKY","Unknown",210,"2017-12-21T13:45:03.145Z"
YAnxt1YPWbk,"Watched https://www.youtube.com/watch?v=YAnxt1YPWbk","Unknown",1018,"2017-12-21T13:34:03.646Z"
KlmrsgN0Rqg,"Watched https://www.youtube.com/watch?v=KlmrsgN0Rqg","Unknown",492,"2017-12-21T13:27:14.691Z"
_v-hzc6blGI,"Watched https://www.youtube.com/watch?v=_v-hzc6blGI","Unknown",444,"2017-12-21T13:19:12.224Z"
4A6XkYpmidU,"Watched https://www.youtube.com/watch?v=4A6XkYpmidU","Unknown",189,"2017-12-21T04:43:31.943Z"
LFefJyQhw0c,"Watched https://www.youtube.com/watch?v=LFefJyQhw0c","Unknown",425,"2017-12-21T04:01:33.170Z"
4ElZec033vQ,"Watched https://www.youtube.com/watch?v=4ElZec033vQ","Unknown",108,"2017-12-21T03:57:30.195Z"
GvttYyPFa5A,"Watched https://www.youtube.com/watch?v=GvttYyPFa5A","Unknown",731,"2017-12-21T03:44:54.425Z"
Y1oZAmeO_Qk,"Watched https://www.youtube.com/watch?v=Y1oZAmeO_Qk","Unknown",206,"2017-12-21T03:42:18.354Z"
QpwaNnBKXX8,"Watched https://www.youtube.com/watch?v=QpwaNnBKXX8","Unknown",157,"2017-12-21T03:42:03.870Z"
ALtGqSdt-4w,"Watched https://www.youtube.com/watch?v=ALtGqSdt-4w","Unknown",81,"2017-12-21T03:40:55.795Z"
dhQe6tnU2jY,"Watched https://www.youtube.com/watch?v=dhQe6tnU2jY","Unknown",384,"2017-12-21T03:40:17.817Z"
9Pay-M012Fc,"Watched https://www.youtube.com/watch?v=9Pay-M012Fc","Unknown",193,"2017-12-21T03:39:44.299Z"
vqDpU9vja9s,"Watched https://www.youtube.com/watch?v=vqDpU9vja9s","Unknown",879,"2017-12-21T03:38:20.574Z"
DhM7we2Bzao,"Watched https://www.youtube.com/watch?v=DhM7we2Bzao","Unknown",110,"2017-12-21T03:37:23.636Z"
ie79Jk9Ob2s,"Watched https://www.youtube.com/watch?v=ie79Jk9Ob2s","Unknown",1553,"2017-12-21T03:37:15.867Z"
2WeOc9qWujA,"Watched https://www.youtube.com/watch?v=2WeOc9qWujA","Unknown",511,"2017-12-21T03:29:08.459Z"
fXT7sQlNsqQ,"Watched https://www.youtube.com/watch?v=fXT7sQlNsqQ","Unknown",110,"2017-12-21T03:27:50.461Z"
6D_BFaAewLU,"Watched https://www.youtube.com/watch?v=6D_BFaAewLU","Unknown",220,"2017-12-21T03:24:37.703Z"
DlEjLDrgzP0,"Watched https://www.youtube.com/watch?v=DlEjLDrgzP0","Unknown",914,"2017-12-21T03:21:48.910Z"
DRvkQ3Dp68I,"Watched https://www.youtube.com/watch?v=DRvkQ3Dp68I","Unknown",570,"2017-12-21T01:18:17.256Z"
0s5muI14wHM,"Watched https://www.youtube.com/watch?v=0s5muI14wHM","Unknown",664,"2017-12-21T00:50:40.073Z"
czhOX9RHadg,"Watched https://www.youtube.com/watch?v=czhOX9RHadg","Unknown",428,"2017-12-21T00:45:31.948Z"
fEMxFSjmo5Q,"Watched https://www.youtube.com/watch?v=fEMxFSjmo5Q","Unknown",793,"2017-12-21T00:34:32.576Z"
nluupShB2MI,"Watched https://www.youtube.com/watch?v=nluupShB2MI","Unknown",1326,"2017-12-21T00:08:19.199Z"
IJKjMIU55pE,"Watched https://www.youtube.com/watch?v=IJKjMIU55pE","Unknown",473,"2017-12-20T20:01:14.990Z"
5fbsh0sgPV4,"Watched https://www.youtube.com/watch?v=5fbsh0sgPV4","Unknown",660,"2017-12-20T20:00:43.964Z"
y_V-gIoXr4U,"Watched https://www.youtube.com/watch?v=y_V-gIoXr4U","Unknown",897,"2017-12-20T19:55:10.726Z"
PKn2k2I_6Gc,"Watched https://www.youtube.com/watch?v=PKn2k2I_6Gc","Unknown",474,"2017-12-20T13:47:52.842Z"
tDCJtPRqzig,"Watched https://www.youtube.com/watch?v=tDCJtPRqzig","Unknown",537,"2017-12-20T13:40:40.869Z"
JucFpDhuF98,"Watched https://www.youtube.com/watch?v=JucFpDhuF98","Unknown",178,"2017-12-20T13:36:04.796Z"
nWZMfPP34g8,"Watched https://www.youtube.com/watch?v=nWZMfPP34g8","Unknown",1130,"2017-12-20T13:33:30.567Z"
3TovcF1j3bE,"Watched https://www.youtube.com/watch?v=3TovcF1j3bE","Unknown",349,"2017-12-20T05:15:23.751Z"
FYhGu1W8iGc,"Watched https://www.youtube.com/watch?v=FYhGu1W8iGc","Unknown",634,"2017-12-20T05:00:24.002Z"
Yb2YuC7UbwI,"Watched https://www.youtube.com/watch?v=Yb2YuC7UbwI","Unknown",641,"2017-12-20T00:53:15.489Z"
FkEN7rJMhFI,"Watched https://www.youtube.com/watch?v=FkEN7rJMhFI","Unknown",473,"2017-12-20T00:47:58.980Z"
Hez55mhB8UA,"Watched https://www.youtube.com/watch?v=Hez55mhB8UA","Unknown",296,"2017-12-20T00:42:50.341Z"
TA1qIuMJAEg,"Watched https://www.youtube.com/watch?v=TA1qIuMJAEg","Unknown",668,"2017-12-20T00:36:23.733Z"
Y1V2-niL81M,"Watched https://www.youtube.com/watch?v=Y1V2-niL81M","Unknown",560,"2017-12-18T13:46:14.416Z"
2GvRL5dcinQ,"Watched https://www.youtube.com/watch?v=2GvRL5dcinQ","Unknown",325,"2017-12-18T13:42:23.453Z"
unh0OfjO3dk,"Watched https://www.youtube.com/watch?v=unh0OfjO3dk","Unknown",317,"2017-12-18T13:39:12.665Z"
mGcIcK8uI9I,"Watched https://www.youtube.com/watch?v=mGcIcK8uI9I","Unknown",253,"2017-12-18T13:35:00.369Z"
-T_kebx_KWc,"Watched https://www.youtube.com/watch?v=-T_kebx_KWc","Unknown",424,"2017-12-18T13:28:49.892Z"
5KHSz9Gi-II,"Watched https://www.youtube.com/watch?v=5KHSz9Gi-II","Unknown",1675,"2017-12-18T13:25:37.264Z"
j3J4feSZjoM,"Watched https://www.youtube.com/watch?v=j3J4feSZjoM","Unknown",938,"2017-12-18T02:48:11.710Z"
k6Z4RAeTz18,"Watched https://www.youtube.com/watch?v=k6Z4RAeTz18","Unknown",795,"2017-12-18T01:45:01.562Z"
unwTicD4Pew,"Watched https://www.youtube.com/watch?v=unwTicD4Pew","Unknown",148,"2017-12-18T01:40:15.393Z"
-2crWR1lg6s,"Watched https://www.youtube.com/watch?v=-2crWR1lg6s","Unknown",167,"2017-12-18T00:50:00.567Z"
Sq7GaO8iqu8,"Watched https://www.youtube.com/watch?v=Sq7GaO8iqu8","Unknown",425,"2017-12-18T00:42:01.628Z"
4ONp_McwJS0,"Watched https://www.youtube.com/watch?v=4ONp_McwJS0","Unknown",555,"2017-12-18T00:31:27.073Z"
k2OVx7tSRPo,"Watched https://www.youtube.com/watch?v=k2OVx7tSRPo","Unknown",885,"2017-12-18T00:29:37.343Z"
iigDXgdKkuI,"Watched https://www.youtube.com/watch?v=iigDXgdKkuI","Unknown",384,"2017-12-18T00:22:37.420Z"
4h-XOckOwN8,"Watched https://www.youtube.com/watch?v=4h-XOckOwN8","Unknown",262,"2017-12-18T00:21:07.245Z"
oRHxX9OW9ow,"Watched https://www.youtube.com/watch?v=oRHxX9OW9ow","Unknown",429,"2017-12-18T00:09:58.837Z"
PzE-p_G--7M,"Watched https://www.youtube.com/watch?v=PzE-p_G--7M","Unknown",727,"2017-12-17T23:59:35.307Z"
vOzHcMUSHPI,"Watched https://www.youtube.com/watch?v=vOzHcMUSHPI","Unknown",326,"2017-12-17T23:53:21.758Z"
eeeTvatu6fk,"Watched https://www.youtube.com/watch?v=eeeTvatu6fk","Unknown",282,"2017-12-17T23:46:15.238Z"
K-yazBBF3gE,"Watched https://www.youtube.com/watch?v=K-yazBBF3gE","Unknown",288,"2017-12-17T23:40:59.863Z"
HqXKEgTYZBQ,"Watched https://www.youtube.com/watch?v=HqXKEgTYZBQ","Unknown",303,"2017-12-17T23:34:44.334Z"
-tqKJE4v-nE,"Watched https://www.youtube.com/watch?v=-tqKJE4v-nE","Unknown",478,"2017-12-17T23:27:15.162Z"
oJ8Cf0vWmxE,"Watched https://www.youtube.com/watch?v=oJ8Cf0vWmxE","Unknown",440,"2017-12-17T23:18:02.754Z"
QGXlaa65Xms,"Watched https://www.youtube.com/watch?v=QGXlaa65Xms","Unknown",386,"2017-12-17T22:51:25.148Z"
RsvF_BcggPc,"Watched https://www.youtube.com/watch?v=RsvF_BcggPc","Unknown",651,"2017-12-17T19:02:01.072Z"
QDwN41Px_sY,"Watched https://www.youtube.com/watch?v=QDwN41Px_sY","Unknown",954,"2017-12-17T18:47:09.474Z"
pujG5DbtDT8,"Watched https://www.youtube.com/watch?v=pujG5DbtDT8","Unknown",1130,"2017-12-17T18:31:27.090Z"
BNAgri-C8Y0,"Watched https://www.youtube.com/watch?v=BNAgri-C8Y0","Unknown",231,"2017-12-15T04:31:13.186Z"
WuTuPAg4VBI,"Watched https://www.youtube.com/watch?v=WuTuPAg4VBI","Unknown",736,"2017-12-15T03:56:50.084Z"
k41vtjxVgC4,"Watched https://www.youtube.com/watch?v=k41vtjxVgC4","Unknown",569,"2017-12-15T03:55:24.279Z"
IYopkIx_HQw,"Watched https://www.youtube.com/watch?v=IYopkIx_HQw","Unknown",676,"2017-12-15T03:49:04.634Z"
Q3cwAgXEu2M,"Watched https://www.youtube.com/watch?v=Q3cwAgXEu2M","Unknown",1375,"2017-12-15T02:34:09.121Z"
MEXKwK6NGSM,"Watched https://www.youtube.com/watch?v=MEXKwK6NGSM","Unknown",405,"2017-12-15T02:12:40.463Z"
nSE3GmUdxoQ,"Watched https://www.youtube.com/watch?v=nSE3GmUdxoQ","Unknown",785,"2017-12-15T02:00:03.547Z"
PHFGBtsfLSM,"Watched https://www.youtube.com/watch?v=PHFGBtsfLSM","Unknown",649,"2017-12-15T01:51:26.772Z"
DwYuHqCwXFI,"Watched https://www.youtube.com/watch?v=DwYuHqCwXFI","Unknown",386,"2017-12-15T01:21:24.412Z"
9o7KPoS0HGs,"Watched https://www.youtube.com/watch?v=9o7KPoS0HGs","Unknown",142,"2017-12-15T00:49:15.702Z"
YQ4RLmsjD_E,"Watched https://www.youtube.com/watch?v=YQ4RLmsjD_E","Unknown",151,"2017-12-15T00:47:12.899Z"
OOQnk-hRVuc,"Watched https://www.youtube.com/watch?v=OOQnk-hRVuc","Unknown",254,"2017-12-15T00:42:42.429Z"
WwRdjf4eEgk,"Watched https://www.youtube.com/watch?v=WwRdjf4eEgk","Unknown",132,"2017-12-15T00:38:26.686Z"
Sv_hGITmNuo,"Watched https://www.youtube.com/watch?v=Sv_hGITmNuo","Unknown",360,"2017-12-15T00:20:31.289Z"
oT6kkAvqcKc,"Watched https://www.youtube.com/watch?v=oT6kkAvqcKc","Unknown",189,"2017-12-15T00:00:37.415Z"
6a2hlENAZiY,"Watched https://www.youtube.com/watch?v=6a2hlENAZiY","Unknown",722,"2017-12-14T03:58:39.125Z"
EZrDBH2rq0Y,"Watched https://www.youtube.com/watch?v=EZrDBH2rq0Y","Unknown",309,"2017-12-14T01:32:55.935Z"
bfGxr_pXnKI,"Watched https://www.youtube.com/watch?v=bfGxr_pXnKI","Unknown",276,"2017-12-14T01:19:35.932Z"
TtG0HmY6qrw,"Watched https://www.youtube.com/watch?v=TtG0HmY6qrw","Unknown",466,"2017-12-21T13:48:51.983Z"
