id,title,channel,durationSeconds,published
1thfmpxXOyM,"Watched https://www.youtube.com/watch?v=1thfmpxXOyM","Unknown",757,"2019-12-28T03:22:26.923Z"
dPe0zOptO3c,"Watched https://www.youtube.com/watch?v=dPe0zOptO3c","Unknown",436,"2019-12-28T03:18:40.568Z"
nXav4VouAl0,"Watched I had a ROUGH DAY handling these TARANTULAS...","The Dark Den",1124,"2019-12-28T02:14:06.031Z"
sG4z89WH0vs,"Watched Abandoned - Sears","Bright Sun Films",1278,"2019-12-28T01:53:39.984Z"
f1GnYs4LOc0,"Watched Inside The US Government's Top-Secret Bioweapons Lab","Business Insider",634,"2019-12-28T01:42:40.461Z"
2QrEBEbIl4A,"Watched https://www.youtube.com/watch?v=2QrEBEbIl4A","Unknown",1599,"2019-12-27T21:42:06.537Z"
HSn57YVDvHg,"Watched 'Magic' Angle Graphene Is BACK...with an Even Bigger Twist","Seeker",268,"2019-12-27T07:52:50.696Z"
XhgvWTP3zuU,"Watched What’s Inside A Puffer Fish?","Insider Science",254,"2019-12-27T07:48:33.453Z"
og-cW8zMGBc,"Watched Here's Why the $2 Million McLaren P1 Is the Ultimate Modern McLaren","Doug DeMuro",2294,"2019-12-27T07:34:54.746Z"
WcgFiDGJDD0,"Watched BUGATTI - Everything You Need to Know | Up to Speed","Donut",1209,"2019-12-27T07:31:31.845Z"
AB7YRbUDgtU,"Watched This is the most expensive SUV in the world. Here's why. | Bumper 2 Bumper","Donut",761,"2019-12-27T07:18:42.661Z"
bFpv9pblqw4,"Watched https://www.youtube.com/watch?v=bFpv9pblqw4","Unknown",783,"2019-12-27T07:06:16.199Z"
w-3GR1xFtjE,"Watched https://www.youtube.com/watch?v=w-3GR1xFtjE","Unknown",913,"2019-12-27T06:52:02.011Z"
dTfYEwjdmZE,"Watched https://www.youtube.com/watch?v=dTfYEwjdmZE","Unknown",6044,"2019-12-27T06:50:35.976Z"
gGD1K-hrcls,"Watched Steak and Eggs Breakfast Burrito | SAM THE COOKING GUY 4K","SAM THE COOKING GUY",1264,"2019-12-27T06:25:17.163Z"
I0_fwbVMAnY,"Watched https://www.youtube.com/watch?v=I0_fwbVMAnY","Unknown",533,"2019-12-27T06:19:06.450Z"
KJg4AS4uVWk,"Watched The Best Beef Stroganoff | SAM THE COOKING GUY 4K","SAM THE COOKING GUY",962,"2019-12-27T06:06:21.655Z"
zOIrPjqeztk,"Watched https://www.youtube.com/watch?v=zOIrPjqeztk","Unknown",605,"2019-12-27T05:40:18.555Z"
iOPaL-T3b_Q,"Watched The Best Steak I've Ever Made - Picanha on my NEW Argentinian Grill | SAM THE COOKING GUY 4K","SAM THE COOKING GUY",1226,"2019-12-27T05:31:33.291Z"
pJBRqespiOA,"Watched How Adidas Turns Plastic Bottles Into Shoes","Insider Tech",212,"2019-12-27T05:09:50.815Z"
49oZt8Sl-JA,"Watched How Used Hilton Hotel Soaps Get Recycled","Insider Tech",223,"2019-12-27T05:05:53.855Z"
XGL_ixbWnuE,"Watched https://www.youtube.com/watch?v=XGL_ixbWnuE","Unknown",422,"2019-12-27T04:16:38.886Z"
GX79IILLDlE,"Watched https://www.youtube.com/watch?v=GX79IILLDlE","Unknown",1435,"2019-12-27T04:01:32.293Z"
0_AelzzIRSM,"Watched Gigantic Cruise Liner | Exceptional Engineering | Free Documentary","Free Documentary",2975,"2019-12-27T00:07:46.226Z"
_WExkVQF7HE,"Watched https://www.youtube.com/watch?v=_WExkVQF7HE","Unknown",2784,"2019-12-26T23:21:14.823Z"
RU5WQ7MuBwg,"Watched https://www.youtube.com/watch?v=RU5WQ7MuBwg","Unknown",3053,"2019-12-26T22:25:42.620Z"
3WEhsS9ybwk,"Watched https://www.youtube.com/watch?v=3WEhsS9ybwk","Unknown",2324,"2019-12-26T22:01:59.876Z"
JrHDeSMvnt4,"Watched https://www.youtube.com/watch?v=JrHDeSMvnt4","Unknown",1358,"2019-12-26T21:39:12.861Z"
4aVemTw1TCs,"Watched https://www.youtube.com/watch?v=4aVemTw1TCs","Unknown",837,"2019-12-26T21:32:35.543Z"
Jr9Is6NsFck,"Watched Binging with Babish: Osso Buco from The Office","Babish Culinary Universe",561,"2019-12-26T14:59:30.894Z"
l1XRspReAvI,"Watched What does Liquid Nitrogen do to Your Face?","TKOR",161,"2019-12-26T14:59:08.802Z"
bBxT2O9mgnI,"Watched https://www.youtube.com/watch?v=bBxT2O9mgnI","Unknown",714,"2019-12-26T14:56:45.791Z"
0WCGmCszmk0,"Watched How Venice Can Save Itself From Massive Flooding","RealLifeLore2",517,"2019-12-26T14:46:21.697Z"
ETVjjbAoRxU,"Watched https://www.youtube.com/watch?v=ETVjjbAoRxU","Unknown",1194,"2019-12-29T00:01:34.314Z"
t4ErpPU-llI,"Watched https://www.youtube.com/watch?v=t4ErpPU-llI","Unknown",1240,"2019-12-25T00:52:10.298Z"
2DYA1VV7_SM,"Watched Sealed Aquarium Ecosphere (Aquascape in a Jar)","SerpaDesign",506,"2019-12-25T00:44:54.877Z"
40ywU_K9Yu4,"Watched https://www.youtube.com/watch?v=40ywU_K9Yu4","Unknown",285,"2019-12-25T00:40:42.900Z"
YsdabI5Vot0,"Watched https://www.youtube.com/watch?v=YsdabI5Vot0","Unknown",239,"2019-12-25T00:37:51.855Z"
9vM6KhB2ims,"Watched I Carbonated Milk","Joe Barnard",352,"2019-12-25T00:36:45.632Z"
xeCc9_uiLJ4,"Watched https://www.youtube.com/watch?v=xeCc9_uiLJ4","Unknown",715,"2019-12-25T00:25:32.932Z"
bgVxSJ_oOZs,"Watched Playing A Game WIth No Players Online...","SomeOrdinaryGamers",1055,"2019-12-25T00:11:40.944Z"
T-Z_b5qvutQ,"Watched https://www.youtube.com/watch?v=T-Z_b5qvutQ","Unknown",506,"2019-12-24T23:52:28.216Z"
NN8vo3dOfus,"Watched https://www.youtube.com/watch?v=NN8vo3dOfus","Unknown",341,"2019-12-24T23:50:01.766Z"
hXM6PA8o20s,"Watched My Flowerhorn Gets a Bigger Tank (Blue or Red?)","Foo the Flowerhorn",251,"2019-12-24T23:40:06.565Z"
ptR7ngChDqs,"Watched https://www.youtube.com/watch?v=ptR7ngChDqs","Unknown",413,"2019-12-24T23:31:11.826Z"
3i8QptfkOs0,"Watched I Evolved Humans in the Worst Ways Possible - God Simulator","GrayStillPlays",786,"2019-12-24T23:24:28.158Z"
0M5XP5R7wHk,"Watched https://www.youtube.com/watch?v=0M5XP5R7wHk","Unknown",484,"2019-12-24T23:16:20.859Z"
CxPlmHcfguY,"Watched https://www.youtube.com/watch?v=CxPlmHcfguY","Unknown",898,"2019-12-24T23:15:13.003Z"
6GHwG1y-NE0,"Watched https://www.youtube.com/watch?v=6GHwG1y-NE0","Unknown",628,"2019-12-24T23:03:48.736Z"
TNTKRj2lS1g,"Watched Binging with Babish: Banoffee Pie from Love  Actually","Babish Culinary Universe",451,"2019-12-24T20:21:14.506Z"
zrESlrGCALM,"Watched The Mercedes G63 AMG 6x6 Is the Ultimate $1.5 Million Pickup Truck","Doug DeMuro",1987,"2019-12-24T19:20:24.561Z"
x1WQL3o5ua8,"Watched I Used a Laser 100 Billion Light Years Wide on the Earth - Universe Sandbox 2","GrayStillPlays",905,"2019-12-24T19:12:33.925Z"
FACvokb51Sw,"Watched https://www.youtube.com/watch?v=FACvokb51Sw","Unknown",325,"2019-12-24T18:19:47.837Z"
VKqC5w207O4,"Watched https://www.youtube.com/watch?v=VKqC5w207O4","Unknown",1961,"2019-12-24T18:03:56.377Z"
-kyqE2Nq3pc,"Watched STRANGE Seafood in Hong Kong!! RARE Seafood Tour from Fish Balls to Fish Stalls!!","Best Ever Food Review Show",1064,"2019-12-24T17:41:23.508Z"
v3y8AIEX_dU,"Watched How to Move the Sun: Stellar Engines","Kurzgesagt – In a Nutshell",519,"2019-12-24T17:32:17.925Z"
YMF27Q9nLNY,"Watched https://www.youtube.com/watch?v=YMF27Q9nLNY","Unknown",481,"2019-12-24T07:20:51.281Z"
bN1IhRS_Gig,"Watched https://www.youtube.com/watch?v=bN1IhRS_Gig","Unknown",154,"2019-12-24T07:20:43.426Z"
CPfQAY7pzrs,"Watched FIRE Beef Hotpot & BEST SPICY FRIED CHICKEN in Seoul South Korea","Strictly Dumpling",1322,"2019-12-24T07:09:08.429Z"
hhE6ittsUGs,"Watched https://www.youtube.com/watch?v=hhE6ittsUGs","Unknown",502,"2019-12-24T07:05:27.861Z"
c0A1bkF4mKM,"Watched https://www.youtube.com/watch?v=c0A1bkF4mKM","Unknown",540,"2019-12-24T00:19:16.676Z"
MPHTNm4MoeA,"Watched 7 Species With Big Sex Issues","SciShow",708,"2019-12-24T00:15:13.573Z"
ooEBzqoYM0E,"Watched 1 000 000 Views Discussion: My Cat's Last Minutes","AK Films",295,"2019-12-24T00:14:31.039Z"
UTlt9uI2dh0,"Watched My Cat's Last Minutes","AK Films",78,"2019-12-24T00:13:30.920Z"
YZXHfXcWcBs,"Watched Gigantic Power Generator | Mega Transports | Free Documentary","Free Documentary",2894,"2019-12-22T20:08:33.093Z"
fFq1FYYajjM,"Watched https://www.youtube.com/watch?v=fFq1FYYajjM","Unknown",1080,"2019-12-22T20:02:31.210Z"
43csxMbD5yk,"Watched Huge Drilling Rig Transport | Mega Transports | Free Documentary","Free Documentary",2894,"2019-12-21T16:17:11.729Z"
OUmPBRxNPnQ,"Watched Brad Makes Fish Jerky | It's Alive | Bon Appétit","Bon Appétit",983,"2019-12-21T15:08:45.821Z"
v6ihVeEoUdo,"Watched https://www.youtube.com/watch?v=v6ihVeEoUdo","Unknown",723,"2019-12-21T08:50:36.365Z"
073GwPbyFxE,"Watched Seeing Beyond - The James Webb Space Telescope","James Webb Space Telescope (JWST)",843,"2019-12-21T08:36:25.690Z"
W0i1pdHJmzM,"Watched https://www.youtube.com/watch?v=W0i1pdHJmzM","Unknown",694,"2019-12-21T08:24:44.414Z"
RqLNIBAroGY,"Watched https://www.youtube.com/watch?v=RqLNIBAroGY","Unknown",1811,"2019-12-21T07:54:24.506Z"
zoE4m8RqOWs,"Watched https://www.youtube.com/watch?v=zoE4m8RqOWs","Unknown",607,"2019-12-21T07:44:10.266Z"
4QKr4-tNtPc,"Watched https://www.youtube.com/watch?v=4QKr4-tNtPc","Unknown",602,"2019-12-21T07:33:52.444Z"
zFdyqTGx32A,"Watched https://www.youtube.com/watch?v=zFdyqTGx32A","Unknown",536,"2019-12-21T07:25:30.038Z"
RyG7nzteG64,"Watched https://www.youtube.com/watch?v=RyG7nzteG64","Unknown",578,"2019-12-21T07:25:25.183Z"
d3oOhBUlVCc,"Watched https://www.youtube.com/watch?v=d3oOhBUlVCc","Unknown",84,"2019-12-20T02:20:52.487Z"
LwFTdlYVD6k,"Watched https://www.youtube.com/watch?v=LwFTdlYVD6k","Unknown",1048,"2019-12-18T07:29:54.062Z"
T7antv96s6w,"Watched https://www.youtube.com/watch?v=T7antv96s6w","Unknown",1103,"2019-12-18T07:07:57.488Z"
KBtk5FUeJbk,"Watched https://www.youtube.com/watch?v=KBtk5FUeJbk","Unknown",219,"2019-12-18T05:01:19.050Z"
Ow76d0IMZkE,"Watched https://www.youtube.com/watch?v=Ow76d0IMZkE","Unknown",300,"2019-12-18T04:58:14.356Z"
L0fRoqoraAI,"Watched https://www.youtube.com/watch?v=L0fRoqoraAI","Unknown",207,"2019-12-18T04:55:34.377Z"
LBfuM27T1eM,"Watched https://www.youtube.com/watch?v=LBfuM27T1eM","Unknown",192,"2019-12-18T04:55:08.789Z"
4o_IQavlMDA,"Watched https://www.youtube.com/watch?v=4o_IQavlMDA","Unknown",210,"2019-12-18T04:51:40.595Z"
VbQrhOWkonk,"Watched https://www.youtube.com/watch?v=VbQrhOWkonk","Unknown",170,"2019-12-18T04:48:54.023Z"
s4mGOrbEKbs,"Watched https://www.youtube.com/watch?v=s4mGOrbEKbs","Unknown",721,"2019-12-17T22:25:19.638Z"
Ze0kq-ROeaU,"Watched https://www.youtube.com/watch?v=Ze0kq-ROeaU","Unknown",559,"2019-12-17T22:22:01.499Z"
QIT4uA3UeI4,"Watched https://www.youtube.com/watch?v=QIT4uA3UeI4","Unknown",313,"2019-12-17T22:21:16.167Z"
AjXooH2tokY,"Watched https://www.youtube.com/watch?v=AjXooH2tokY","Unknown",50,"2019-12-17T22:19:01.602Z"
daJZU5plRhs,"Watched https://www.youtube.com/watch?v=daJZU5plRhs","Unknown",150,"2019-12-17T21:45:16.547Z"
PRUeW7pVELs,"Watched https://www.youtube.com/watch?v=PRUeW7pVELs","Unknown",495,"2019-12-15T02:41:52.765Z"
VRZVQVUO4PU,"Watched https://www.youtube.com/watch?v=VRZVQVUO4PU","Unknown",181,"2019-12-14T22:49:21.712Z"
-BeTq99LqUo,"Watched https://www.youtube.com/watch?v=-BeTq99LqUo","Unknown",1146,"2019-12-14T17:10:18.501Z"
r5vsUta5lmo,"Watched https://www.youtube.com/watch?v=r5vsUta5lmo","Unknown",1180,"2019-12-14T16:51:03.391Z"
mnK70buMRlc,"Watched https://www.youtube.com/watch?v=mnK70buMRlc","Unknown",1228,"2019-12-14T10:03:08.752Z"
2QOe_oFij7E,"Watched https://www.youtube.com/watch?v=2QOe_oFij7E","Unknown",582,"2019-12-14T09:34:55.405Z"
UHzFoN8ob-s,"Watched https://www.youtube.com/watch?v=UHzFoN8ob-s","Unknown",673,"2019-12-14T09:23:50.945Z"
AGqUCKin4X0,"Watched https://www.youtube.com/watch?v=AGqUCKin4X0","Unknown",895,"2019-12-14T09:09:22.481Z"
zyEv16Fq7f8,"Watched https://www.youtube.com/watch?v=zyEv16Fq7f8","Unknown",2400,"2019-12-13T23:37:11.578Z"
FScPZ73Cx78,"Watched https://www.youtube.com/watch?v=FScPZ73Cx78","Unknown",1032,"2019-12-11T23:42:10.057Z"
PRUeW7pVELs,"Watched https://www.youtube.com/watch?v=PRUeW7pVELs","Unknown",495,"2019-12-15T02:41:52.765Z"
UDXSDnEv9uY,"Watched https://www.youtube.com/watch?v=UDXSDnEv9uY","Unknown",569,"2019-12-11T17:21:14.344Z"
IWhD1iFwsc0,"Watched https://www.youtube.com/watch?v=IWhD1iFwsc0","Unknown",485,"2019-12-11T17:20:55.619Z"
-rbMLyzBXdg,"Watched https://www.youtube.com/watch?v=-rbMLyzBXdg","Unknown",311,"2019-12-11T17:18:49.307Z"
cPGGn__t6nU,"Watched https://www.youtube.com/watch?v=cPGGn__t6nU","Unknown",1448,"2019-12-08T00:41:35.790Z"
xKGwiWDQnC4,"Watched https://www.youtube.com/watch?v=xKGwiWDQnC4","Unknown",1643,"2019-12-08T00:25:52.148Z"
_eECREvq8Xs,"Watched https://www.youtube.com/watch?v=_eECREvq8Xs","Unknown",1231,"2019-12-08T00:25:27.491Z"
cF0_1UamCXE,"Watched https://www.youtube.com/watch?v=cF0_1UamCXE","Unknown",655,"2019-12-08T00:24:21.064Z"
rWypQbmiMHc,"Watched https://www.youtube.com/watch?v=rWypQbmiMHc","Unknown",760,"2019-12-08T00:19:43.231Z"
daDzt1Ilwvg,"Watched https://www.youtube.com/watch?v=daDzt1Ilwvg","Unknown",1738,"2019-12-07T23:59:54.421Z"
PczwByiNgI4,"Watched https://www.youtube.com/watch?v=PczwByiNgI4","Unknown",1445,"2019-12-07T23:05:27.463Z"
RojfGh6ridg,"Watched https://www.youtube.com/watch?v=RojfGh6ridg","Unknown",124,"2019-12-07T22:29:42.444Z"
CIYA6Jwwp4s,"Watched https://www.youtube.com/watch?v=CIYA6Jwwp4s","Unknown",864,"2019-12-07T22:28:27.287Z"
TUfwntbVV5U,"Watched https://www.youtube.com/watch?v=TUfwntbVV5U","Unknown",1099,"2019-12-06T18:46:11.042Z"
_WgJkXkYwU8,"Watched https://www.youtube.com/watch?v=_WgJkXkYwU8","Unknown",1022,"2019-12-06T18:29:01.384Z"
GHjpvpZyuow,"Watched https://www.youtube.com/watch?v=GHjpvpZyuow","Unknown",1121,"2019-12-06T18:10:13.489Z"
6eHKkxcQYU4,"Watched https://www.youtube.com/watch?v=6eHKkxcQYU4","Unknown",1170,"2019-12-06T17:50:37.300Z"
BC-2gexKDDM,"Watched https://www.youtube.com/watch?v=BC-2gexKDDM","Unknown",935,"2019-12-06T17:34:38.277Z"
J3FcbFqSoQY,"Watched https://www.youtube.com/watch?v=J3FcbFqSoQY","Unknown",1156,"2019-12-06T17:29:26.712Z"
t3rKrTehORY,"Watched https://www.youtube.com/watch?v=t3rKrTehORY","Unknown",909,"2019-12-06T16:46:36.287Z"
O82o15Asq54,"Watched https://www.youtube.com/watch?v=O82o15Asq54","Unknown",616,"2019-12-06T16:36:24.143Z"
NeR0gtYIsIE,"Watched https://www.youtube.com/watch?v=NeR0gtYIsIE","Unknown",448,"2019-12-06T16:29:45.183Z"
TSfd8kJU8XE,"Watched https://www.youtube.com/watch?v=TSfd8kJU8XE","Unknown",648,"2019-12-06T16:15:14.687Z"
uioSaSvwfA4,"Watched https://www.youtube.com/watch?v=uioSaSvwfA4","Unknown",405,"2019-12-06T16:08:23.072Z"
bASXpSCefWQ,"Watched https://www.youtube.com/watch?v=bASXpSCefWQ","Unknown",648,"2019-12-06T15:57:27.828Z"
P_UVPTdjxC0,"Watched https://www.youtube.com/watch?v=P_UVPTdjxC0","Unknown",500,"2019-12-06T15:49:00.980Z"
MDwPXRy9IFc,"Watched https://www.youtube.com/watch?v=MDwPXRy9IFc","Unknown",971,"2019-12-06T04:57:36.539Z"
jmeO6oPaoI0,"Watched https://www.youtube.com/watch?v=jmeO6oPaoI0","Unknown",743,"2019-12-06T04:44:49.054Z"
Xnaj9ULhwqU,"Watched https://www.youtube.com/watch?v=Xnaj9ULhwqU","Unknown",709,"2019-12-06T04:24:47.441Z"
4ZDe6mpQAkE,"Watched https://www.youtube.com/watch?v=4ZDe6mpQAkE","Unknown",1254,"2019-12-06T04:24:31.912Z"
VBSqtf47Wv4,"Watched https://www.youtube.com/watch?v=VBSqtf47Wv4","Unknown",902,"2019-12-06T04:24:30.738Z"
cFGAAeTTmXM,"Watched https://www.youtube.com/watch?v=cFGAAeTTmXM","Unknown",961,"2019-12-06T04:24:19.062Z"
2bqL5OgR7dc,"Watched https://www.youtube.com/watch?v=2bqL5OgR7dc","Unknown",652,"2019-12-06T04:24:15.121Z"
